ID,sentence,labels,isBGC
BGC0001764,Cluster_1900249 Cluster_0782912 Cluster_1489945 Cluster_1138083 Cluster_1217882 Cluster_0170998 Cluster_0436945 Cluster_0831416 Cluster_1124421 EC:3.1.2.14 EC:3.1.3.48 EC:1.2.1.38 EC:2.7.2.8 EC:2.7.1.25 EC:2.7.7.4 Cluster_1224560 Cluster_0362971 EC:3.6.3.28 Cluster_1370069 Cluster_1441038 Cluster_0775749 Cluster_0164188 Cluster_0137050 Cluster_0931692 Cluster_1021965 Cluster_0178232 Cluster_0299319 Cluster_0305760 Cluster_1517997 Cluster_0020980 Cluster_1313057 Cluster_1068882 Cluster_0422800 Cluster_1104864 Cluster_1669331 Cluster_1819092 Cluster_0162268 Cluster_1313057 Cluster_1555096 Cluster_1314882 Cluster_1668388 Cluster_0618865 Cluster_1482362 Cluster_0727527 Cluster_0303953 Cluster_0360865 Cluster_0886620 Cluster_1672884 Cluster_1104865 Cluster_0033891 Cluster_1653931,NRP,Yes
BGC0000644,Cluster_0242130 Cluster_1227268 Cluster_0611922 Cluster_0716565 Cluster_0169098 Cluster_1009757,Terpene,Yes
BGC0000937,Cluster_0640009 Cluster_1531909 Cluster_0519226 Cluster_0611698 Cluster_1427695 Cluster_0106506 Cluster_0767383 Cluster_0543975 Cluster_1563711 Cluster_1319772 Cluster_1072293 Cluster_0193811 Cluster_0033891 Cluster_1391344 Cluster_0306726 Cluster_0551142 Cluster_1474250 EC:4.3.2.2 Cluster_1053944,Other,Yes
BGC0001044,Cluster_0507050 Cluster_0848231 Cluster_1429163 EC:3.4.13.19 Cluster_0848231 Cluster_1852520 EC:6.2.1.3 EC:2.5.1.18 Cluster_1170884 EC:2.1.1.197 Cluster_1852520 Cluster_0848231 Cluster_1724096 EC:3.6.3.44 Cluster_1104866 Cluster_0519424 EC:2.5.1.122 Cluster_1519434,NRP,Yes
BGC0001890,Cluster_0618865 EC:3.1.13.5 Cluster_1220478 Cluster_1220478 Cluster_0738376 Cluster_0137461 Cluster_0687907 Cluster_0272902 Cluster_0185929 Cluster_0419378 Cluster_1433175 Cluster_1867137 EC:1.5.1.5 Cluster_1849947 Cluster_0060283 Cluster_0952976 EC:1.3.1.28 Cluster_0272903 Cluster_1814246 EC:2.7.7.58 EC:3.3.2.1 EC:6.2.1.1 Cluster_0272903 Cluster_1821912,NRP,Yes
BGC0001455,Cluster_0161254 Cluster_1312168 EC:6.2.1.16 Cluster_0983199 Cluster_1658632 Cluster_0618865 Cluster_1816044 Cluster_1400160 Cluster_1294938 Cluster_0960622 Cluster_0060118 Cluster_1487756 EC:1.1.1.100 Cluster_1048401 Cluster_0796199 EC:3.7.1.3,NRP Polyketide,Yes
BGC0000294,Cluster_0391940 Cluster_1485282 Cluster_1291524 EC:1.6.5.3 Cluster_0961172 EC:3.6.3.34 Cluster_0871502 Cluster_0172813 Cluster_1555096 Cluster_0811459 EC:6.3.2.14 EC:3.3.2.1 EC:4.1.1.22 Cluster_1016473 Cluster_0923933 Cluster_1207787 Cluster_1821912 EC:5.4.4.2,NRP,Yes
BGC0000033,Cluster_0394502 Cluster_0394502 Cluster_0870162 Cluster_1019536 Cluster_1629475 Cluster_1263309 Cluster_1192257 Cluster_0020670 Cluster_1907312 Cluster_0839379 EC:1.1.1.133 EC:4.2.1.46 Cluster_0271400 Cluster_1505802 Cluster_1655822 Cluster_0591581 Cluster_1189305 Cluster_0702102 Cluster_0853932 Cluster_1843720 Cluster_1444479 Cluster_1142732 Cluster_0743552 Cluster_0029250 Cluster_1537896 Cluster_1378912 Cluster_1006225 EC:2.8.1.7 Cluster_1411323 Cluster_0168089 Cluster_1793384 Cluster_1310565 Cluster_1444479 Cluster_0827911 Cluster_0277420 Cluster_1159173 Cluster_1719468 Cluster_1464558 Cluster_1228712 Cluster_0234613 Cluster_0849393 EC:5.1.3.2 EC:2.1.1.234 Cluster_1237639 Cluster_0966581 Cluster_0800357 Cluster_0758588 Cluster_0996408 Cluster_1789428 EC:3.6.3.25 Cluster_0743552 Cluster_0641043 Cluster_1332636 Cluster_1644446 Cluster_0743552 Cluster_0821250 Cluster_1145220 Cluster_0519424 Cluster_1021965 Cluster_0805133 Cluster_1809265 Cluster_1747296 Cluster_0455485 Cluster_1159173 EC:2.1.1.4 Cluster_1039181 Cluster_1738722 Cluster_0390833 Cluster_1044407 Cluster_0996408 Cluster_1021670 Cluster_1170764 Cluster_0057570 Cluster_1145220,Polyketide,Yes
BGC0000519,Cluster_1122439 Cluster_0272904 Cluster_0272904 Cluster_1608753 Cluster_1016473,RiPP,Yes
BGC0000807,Cluster_0334480 Cluster_0205798 Cluster_1400770 Cluster_1879791 Cluster_0508027 Cluster_0644940 Cluster_0304474 Cluster_0450719 Cluster_1904482 Cluster_0785739 Cluster_0822650 Cluster_1904482 Cluster_1326636 Cluster_0611698 Cluster_0519226 Cluster_1828681 Cluster_1828681 EC:2.7.7.60 Cluster_0414417 Cluster_1761219 Cluster_0597267 Cluster_0231533 Cluster_0231533 Cluster_0733411 Cluster_1802867 Cluster_0250056 Cluster_1220527 Cluster_0849393 Cluster_0289633 Cluster_0629134 Cluster_1034972,Saccharide,Yes
BGC0000257,Cluster_1109749 Cluster_1313057 Cluster_1542022 Cluster_1389436 Cluster_0667379 EC:3.6.3.27 Cluster_0775653 Cluster_0057857 Cluster_1159173 Cluster_1579119 Cluster_1501678 Cluster_0403649 Cluster_1073400 Cluster_0403649 Cluster_1015792 Cluster_0071270 Cluster_0389855 Cluster_1073399 Cluster_1150771 Cluster_0896784 Cluster_1244871 EC:2.3.1.180 Cluster_1097545 Cluster_0838663,Polyketide,Yes
BGC0002038,Cluster_1315185 EC:2.3.1.239 EC:2.3.1.94 EC:2.3.1.94 Cluster_1104868 Cluster_1104871 Cluster_1104873 Cluster_1104869 Cluster_1104867 Cluster_1104870 Cluster_1137393 Cluster_0978682 EC:1.5.3.10 EC:2.3.1.94 Cluster_0157144 Cluster_0157144 Cluster_1869715 Cluster_1159173 Cluster_0256472 Cluster_1809265 Cluster_0309217 Cluster_1828760 Cluster_1104872 EC:2.3.1.94 EC:4.2.1.136 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 Cluster_0779982 EC:2.1.1.164,Polyketide,Yes
BGC0001364,Cluster_1578244 Cluster_0821580 Cluster_0856540 Cluster_1198540 Cluster_0813022 Cluster_1902102 Cluster_1642826 Cluster_0905857 Cluster_1341633 Cluster_1489985 Cluster_0617363 Cluster_1795612 Cluster_0948210 Cluster_1708280 Cluster_0617362 Cluster_0820569 Cluster_0667778 Cluster_1645774 Cluster_0103885,RiPP,Yes
BGC0000557,Cluster_0984314 Cluster_0970700 Cluster_1261696 Cluster_1261696 Cluster_0820569 Cluster_1415601 EC:3.6.3.17 Cluster_1755456 Cluster_0441947 Cluster_0540862,RiPP,Yes
BGC0000852,EC:2.3.1.178 EC:2.6.1.76 EC:4.2.1.108,Other,Yes
BGC0001878,EC:6.2.1.3 Cluster_1366176 Cluster_0584036 Cluster_0718327 Cluster_1680828,NRP Polyketide,Yes
BGC0002253,Cluster_0363503 Cluster_0027453 Cluster_0604739 EC:1.10.3.2 Cluster_1104874 Cluster_0459508 Cluster_1052945 Cluster_0643386 Cluster_1104875 Cluster_0857149 Cluster_1815490,Polyketide,Yes
BGC0002022,EC:3.1.3.5 Cluster_1818795 Cluster_0748826 Cluster_1294519 Cluster_0387320 Cluster_0204998 Cluster_1332595 Cluster_0624408 Cluster_1313057 Cluster_0057857 Cluster_1333747 EC:5.4.99.15 Cluster_1159173 Cluster_1333747 Cluster_1333747 Cluster_0372144 Cluster_0252035 EC:2.3.1.180 Cluster_1352573 Cluster_1752053 Cluster_0966815 Cluster_0942706 Cluster_1898339 Cluster_1898339 Cluster_0779982 Cluster_1207787 Cluster_1356346 Cluster_1747296 Cluster_1393482 Cluster_1303395 Cluster_1389436 Cluster_1344435 Cluster_1626917 Cluster_0783424 EC:6.2.1.26 Cluster_0118090,Polyketide,Yes
BGC0002154,Cluster_0643386,Polyketide,Yes
BGC0000198,EC:2.7.7.24 Cluster_0839379 Cluster_0563628 EC:3.6.3.17 Cluster_1148116 EC:2.1.1.234 Cluster_1021965 Cluster_1021965 Cluster_0616194 Cluster_0985905 Cluster_0805133 Cluster_1896202 Cluster_1422425 Cluster_1044407 Cluster_1803821 Cluster_0805133 Cluster_0519424 Cluster_1371088 Cluster_0791269 Cluster_1073380 Cluster_0907580 Cluster_1403632 Cluster_0844170 Cluster_1196837 Cluster_1422420 Cluster_1422422 Cluster_1422421 Cluster_1422423 Cluster_1470147 Cluster_0617969 Cluster_0511598 Cluster_1422424 Cluster_1809265 EC:2.3.1.179 Cluster_0947447 EC:1.1.1.100 Cluster_0390833 Cluster_0010015 Cluster_1164644 Cluster_0862041 EC:4.2.1.46 Cluster_1647751,Polyketide Saccharide,Yes
BGC0000727,Cluster_1352573 Cluster_1532303 EC:4.2.1.46 Cluster_1021965 Cluster_0390833 Cluster_0010015 Cluster_0481597 Cluster_0574501 Cluster_1465857 EC:5.3.1.24 EC:2.4.2.9 Cluster_1220300 Cluster_0922955 EC:4.2.1.70 Cluster_1072311 EC:2.7.6.1 EC:6.2.1.3 Cluster_1389436 Cluster_0783517 Cluster_1361771 Cluster_1714433 Cluster_1873024 EC:2.7.7.24 Cluster_0759862 Cluster_1714433 Cluster_1632525 Cluster_1508570 Cluster_1508570 EC:1.4.1.4,Saccharide,Yes
BGC0002500,Cluster_1850639 Cluster_1830657 EC:2.3.1.94 Cluster_1555084 Cluster_0105435 Cluster_0566414 Cluster_1437558 Cluster_0641043 Cluster_0459536 Cluster_1111330 EC:2.3.1.94 EC:4.2.1.119 Cluster_1555084 Cluster_1074768 Cluster_0508818 Cluster_0886620,Polyketide,Yes
BGC0001742,Cluster_1389436 Cluster_1555084 EC:2.3.1.94 Cluster_0779982 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 EC:2.1.1.197 Cluster_1835935 EC:6.3.5.4 EC:2.1.1.64 Cluster_0966815,Polyketide,Yes
BGC0000487,Cluster_0617369 Cluster_0617368 Cluster_0895336 Cluster_0617366 Cluster_1708805 Cluster_1115913 Cluster_0617367 Cluster_0893574 Cluster_1619585 Cluster_1669457 EC:3.6.3.28 Cluster_1841688 Cluster_0617364 Cluster_0617365 Cluster_1431077,RiPP,Yes
BGC0000178,Cluster_1386662 Cluster_1101268 EC:2.3.1.39 Cluster_0649441 Cluster_0554759 Cluster_1736527 Cluster_0947447 Cluster_1044407 Cluster_1444147 Cluster_1490030 EC:3.6.4.12 Cluster_0792342 Cluster_1324949 Cluster_0410718 Cluster_0567111 Cluster_1606392 Cluster_1275743 EC:1.1.1.35 Cluster_0205687 Cluster_1195066,Polyketide,Yes
BGC0001869,Cluster_0377958 Cluster_0822213 Cluster_0504390 Cluster_1278512 Cluster_1434733 EC:2.1.1.11 Cluster_1192257 Cluster_0963696 Cluster_1061124 EC:6.2.1.26 Cluster_1887825 Cluster_1618683,Other NRP,Yes
BGC0001085,Cluster_1044407 Cluster_1199471 EC:6.2.1.20 Cluster_1404060,NRP Terpene,Yes
BGC0001388,Cluster_1481673 Cluster_0156696 Cluster_1422578 Cluster_1415601 Cluster_0195297 Cluster_1199428 Cluster_0825866 Cluster_0088350 Cluster_0088344,RiPP,Yes
BGC0000344,Cluster_0163600 Cluster_0842796 Cluster_1352747 Cluster_0574815 Cluster_0599809 EC:4.1.99.12 Cluster_0678250 Cluster_0094792 Cluster_1790783 EC:3.6.3.24 EC:3.6.3.44 Cluster_1765688 EC:2.7.1.30 EC:6.2.1.1 Cluster_0255497 Cluster_1077522 EC:1.14.13.2 Cluster_1914574 Cluster_1598117 Cluster_0416389 Cluster_0689223 Cluster_0642961 EC:1.13.11.27 Cluster_1616029 Cluster_1469057 Cluster_1063945 Cluster_0842949 Cluster_1077165 Cluster_0622995,NRP,Yes
BGC0000394,Cluster_1324087 Cluster_0559960 Cluster_0966815 Cluster_0621617 Cluster_0415458 Cluster_1068195 Cluster_0455485 Cluster_1665609 Cluster_0019080 Cluster_1669331 Cluster_0031642 Cluster_0601168 EC:6.2.1.3 Cluster_1199471 Cluster_0969645 EC:3.1.2.14 Cluster_0252035 EC:6.2.1.3 Cluster_0495098 EC:1.11.2.5 EC:2.1.1.304 Cluster_0641043 Cluster_1736174 Cluster_0230495 Cluster_0451180 Cluster_0909082 EC:2.7.8.7 Cluster_0830136,NRP,Yes
BGC0000092,Cluster_0272905 Cluster_0831416 EC:2.4.1.278 Cluster_1491850 EC:2.6.1.106 EC:2.1.1.197 Cluster_0839379 Cluster_1443478 Cluster_0519424 EC:2.4.1.328 Cluster_1443478 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 Cluster_1509155 EC:2.4.1.278 Cluster_0294575 Cluster_1207787 EC:1.14.13.188,Polyketide,Yes
BGC0001390,Cluster_0643386 Cluster_1305718 Cluster_1178519,NRP Polyketide,Yes
BGC0000433,Cluster_0280855 Cluster_0674135 Cluster_1144205 Cluster_1647495 EC:3.2.1.86 Cluster_1191006 Cluster_1050493 EC:5.3.1.27 EC:4.1.2.43 Cluster_0973111 Cluster_1104876 EC:6.2.1.3 EC:6.2.1.3 Cluster_1298127 Cluster_1124421 Cluster_1501678 Cluster_0744485 Cluster_1604380 Cluster_0968728 EC:2.7.8.7 Cluster_0648808 EC:3.6.3.21 Cluster_0375649,NRP,Yes
BGC0000801,Cluster_1285954 Cluster_1091344 Cluster_0304703 Cluster_0422521 Cluster_0038736 Cluster_0410233 Cluster_0422521 Cluster_1874864 Cluster_1097634 Cluster_1282243 Cluster_1064204 Cluster_1159942 Cluster_0643104 Cluster_1190633 Cluster_1299301 Cluster_1462307 Cluster_0633505 Cluster_0497205 Cluster_0497205 Cluster_0088489 EC:2.7.7.24 Cluster_0839379 EC:4.2.1.46 EC:1.1.1.133 Cluster_1192180,Saccharide,Yes
BGC0000211,Cluster_0265903 EC:1.1.1.100 Cluster_0949345 Cluster_1303886 Cluster_0966815 Cluster_0907580 Cluster_0714518 Cluster_0662321 Cluster_0966815 EC:2.3.1.179 EC:2.3.1.179 Cluster_1164644 Cluster_1809265 EC:2.7.7.6 Cluster_0008689 Cluster_1831569 Cluster_1514163 Cluster_1344435 EC:4.2.1.46 EC:2.7.7.24 Cluster_0617370 Cluster_1273805 Cluster_0805133 Cluster_0641043 Cluster_0675891 Cluster_0230495 Cluster_1443478 Cluster_0393170 Cluster_1882849 Cluster_0037914 Cluster_0806298 Cluster_1648573 Cluster_0161748 Cluster_0295513 Cluster_1545491,Polyketide,Yes
BGC0000583,Cluster_1310606 EC:2.1.1.197 Cluster_1509522 Cluster_1065512 Cluster_1200500 Cluster_0007581,RiPP,Yes
BGC0001441,Cluster_1650786 Cluster_1869978 Cluster_0016521 Cluster_1767286 Cluster_1896202 Cluster_1805976 EC:4.2.1.33 EC:4.2.1.33 Cluster_0265820 Cluster_1178006 EC:2.3.3.13 Cluster_1491090 Cluster_1763894 Cluster_1513532 Cluster_0216215 Cluster_0255497 Cluster_0650906 Cluster_1489985 EC:3.1.1.85 Cluster_1192257 Cluster_1801594 Cluster_1819092 Cluster_1696215 EC:2.1.1.166,Other,Yes
BGC0000569,Cluster_1863112 Cluster_1523803 EC:3.6.3.17 Cluster_1357192 Cluster_0148605 Cluster_1369326 Cluster_0284142 Cluster_1401254 Cluster_0622758 Cluster_1570271 Cluster_0745654 Cluster_1248229,RiPP,Yes
BGC0001103,Cluster_0008689 EC:6.2.1.3 EC:6.2.1.3 Cluster_1892964 Cluster_1804779 Cluster_1110989 Cluster_1313057 EC:6.2.1.3 EC:6.4.1.7 Cluster_1008209,NRP Polyketide,Yes
BGC0000409,Cluster_1073401 Cluster_0758963 Cluster_0068662 Cluster_1073402 Cluster_0688860 Cluster_1258460 Cluster_0970700 Cluster_1324087 Cluster_1539570 Cluster_1869368 Cluster_1457571 Cluster_0314775 EC:6.3.5.4 Cluster_1809265 Cluster_0652297 Cluster_1653936 Cluster_1165670 Cluster_0121026 Cluster_1906734 Cluster_1653799 Cluster_1135729 EC:3.7.1.3 Cluster_0133392 Cluster_1523349 Cluster_0436945 Cluster_1124421 Cluster_1352723 Cluster_0411835 Cluster_1391344 Cluster_1045827 Cluster_0641043 Cluster_0245144 Cluster_1319475 Cluster_1551270,NRP,Yes
BGC0001825,EC:6.2.1.3,NRP,Yes
BGC0000988,Cluster_1457118 Cluster_1378715 Cluster_0624408 Cluster_1206130 Cluster_1299027 Cluster_1159173 EC:6.2.1.3 Cluster_1159173 EC:2.7.7.42 Cluster_1465054 EC:4.2.1.3 Cluster_1809265 Cluster_0925797 Cluster_1616030 Cluster_1616032 Cluster_1171137 Cluster_1751732 Cluster_1616031 Cluster_1206130 Cluster_1299027 Cluster_0329767 Cluster_0522814,NRP Polyketide,Yes
BGC0000565,Cluster_1104877 Cluster_1104878 EC:3.6.3.44 Cluster_1108813 Cluster_1406014 Cluster_0585185 Cluster_1086742 Cluster_0535141 Cluster_0274570 Cluster_1792704 Cluster_1681185 Cluster_1681185 Cluster_1250830 Cluster_0874193 Cluster_1104879 Cluster_0500248,RiPP,Yes
BGC0001863,Cluster_0958566 Cluster_1814281 Cluster_1090439 Cluster_0663686 Cluster_1119554 Cluster_0410901 Cluster_1018853 Cluster_1304796 Cluster_0519733 Cluster_0537048 Cluster_0632289 Cluster_0852300,RiPP Terpene,Yes
BGC0001312,Cluster_0993585 Cluster_1505802 Cluster_0401478 Cluster_0895490 Cluster_0603716 Cluster_0969645 Cluster_1238146 Cluster_1841688 Cluster_1645182 EC:4.4.1.11 Cluster_0571584 Cluster_0275204 Cluster_0469508 Cluster_0447699 Cluster_1234986 Cluster_1209770,NRP,Yes
BGC0000790,Cluster_0398541 EC:2.7.7.24 EC:5.3.2.3 Cluster_1584439 EC:2.6.1.90 Cluster_0804236 Cluster_0662743 Cluster_1880342 Cluster_1760729 Cluster_0985574 Cluster_1903505 EC:5.1.3.2,Saccharide,Yes
BGC0000491,Cluster_0576561 Cluster_0792359 Cluster_1331882 Cluster_0792358 Cluster_0617347 Cluster_0488338 Cluster_0072453,RiPP,Yes
BGC0000877,Cluster_1272611 Cluster_1048397 Cluster_0978436 Cluster_0880046 Cluster_1592109 Cluster_1716846 Cluster_0548835 Cluster_1418543 Cluster_0276372 Cluster_0420601 Cluster_0628557 Cluster_1446291 Cluster_1307201 Cluster_1695158 Cluster_1491562 EC:2.7.2.8 Cluster_0617371 Cluster_1512867 EC:1.1.1.276 Cluster_1067747 Cluster_0515963 Cluster_0603643 Cluster_1433577 Cluster_0057570 Cluster_1011689 Cluster_1532656 Cluster_1311075 Cluster_1305058 Cluster_0515963 Cluster_0386797 Cluster_0009426 Cluster_1704210 Cluster_0494603 EC:3.6.3.8 Cluster_1789309 Cluster_1248734 Cluster_0617372 Cluster_0193740 Cluster_1416914,Other,Yes
BGC0000897,Cluster_0115408 Cluster_0767383 Cluster_0814055 Cluster_0591002 Cluster_0674705 Cluster_0519226 Cluster_0611698 Cluster_1326636 Cluster_0115407 Cluster_0016786 Cluster_0287775 Cluster_0115406 Cluster_1457571 Cluster_0151947 Cluster_0151947 Cluster_0919046 Cluster_0861759,Other,Yes
BGC0001672,EC:2.7.1.25 Cluster_1351497 EC:6.2.1.3 Cluster_0424671 Cluster_0377971 Cluster_0440156 EC:6.2.1.3 Cluster_0377971,NRP,Yes
BGC0000262,Cluster_1905859 EC:2.5.1.32 Cluster_0318716 Cluster_0603552 Cluster_1673636 Cluster_0964744 Cluster_0970700 Cluster_0157587 Cluster_0557280 Cluster_0106506 Cluster_1514163 Cluster_0966815 Cluster_0032639 Cluster_0907580 EC:2.3.1.179 EC:2.3.1.179 Cluster_0714518 Cluster_0819229 Cluster_0662321 Cluster_0966815 Cluster_1192257 Cluster_1872105 Cluster_0008689 EC:6.4.1.3 Cluster_1760140 Cluster_0481597 Cluster_0388961 Cluster_0716432 Cluster_1192257 Cluster_1021965 Cluster_0839379 Cluster_0805133 Cluster_1579119 Cluster_0805133 Cluster_0750702 Cluster_0805133 Cluster_0805133 Cluster_0805133 Cluster_0759862 Cluster_0014927 EC:2.7.7.24 EC:4.2.1.46 Cluster_1021965 Cluster_0390833 Cluster_0010015 Cluster_0805133 Cluster_1192257 Cluster_0224797,Polyketide Saccharide,Yes
BGC0000324,Cluster_0618865 Cluster_0706350 EC:6.2.1.3 Cluster_0257197 Cluster_1456102 Cluster_1809265 EC:3.1.2.14 EC:2.1.1.77 Cluster_1616514 Cluster_0410901 Cluster_0499345,NRP,Yes
BGC0001647,Cluster_1669331 Cluster_1822826 EC:2.3.1.74 Cluster_0779982 Cluster_1747296 Cluster_0275204 Cluster_1913881 Cluster_1586131 Cluster_0745690,Polyketide,Yes
BGC0002505,Cluster_0459530 Cluster_1354187 Cluster_0617373 Cluster_1316673 EC:3.6.3.6 Cluster_0272898 Cluster_0099605,Polyketide NRP,Yes
BGC0002143,EC:2.6.1.62 EC:6.3.3.3 Cluster_1130367 Cluster_1746526 Cluster_1239690 Cluster_0950422 Cluster_0402868 Cluster_0402868 Cluster_1722743 Cluster_0398541 Cluster_1389436 Cluster_1021965 Cluster_0819229 Cluster_0662321 Cluster_0360865 Cluster_1491850 Cluster_1106073 Cluster_1361771 Cluster_1714433 Cluster_1061124 Cluster_1389436 Cluster_0566414 Cluster_1021965 Cluster_0010015 Cluster_0390833 Cluster_0839433 Cluster_0759862 Cluster_1501678 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 Cluster_0662321 EC:2.7.7.24 EC:2.1.1.234 Cluster_0140676 Cluster_0805133 Cluster_0909082 Cluster_1806792 Cluster_0199343,Polyketide,Yes
BGC0000311,Cluster_0743484 Cluster_0163600 Cluster_0738109 Cluster_1013303 Cluster_0052113 Cluster_0410901 EC:5.4.99.15 EC:6.2.1.3 Cluster_0742456 Cluster_1199471 Cluster_1044407 Cluster_1044407 Cluster_1044407 Cluster_1747296 EC:2.4.1.311 EC:2.4.1.310 EC:2.4.1.322 Cluster_0393170 Cluster_0895117 Cluster_1323708 EC:2.6.1.103 Cluster_0900242 Cluster_1485282 Cluster_1044407 EC:1.13.11.46 EC:1.1.3.15 Cluster_0671527 Cluster_0390833 Cluster_0688861 EC:2.6.1.106 EC:5.1.3.13 EC:2.3.1.74 Cluster_1760642 EC:1.13.11.80 EC:4.2.1.17 Cluster_1514533 EC:6.2.1.26,NRP,Yes
BGC0001654,Cluster_1077276 Cluster_1356678 Cluster_1483052 Cluster_1873204 Cluster_1625045 Cluster_1625045 Cluster_1625045 Cluster_1357819 Cluster_1357819 Cluster_1451797 Cluster_0689710 Cluster_0751542 EC:2.6.1.9 Cluster_1021965 Cluster_0327939 Cluster_1401736 Cluster_0406699 Cluster_0271863,Saccharide,Yes
BGC0002715,Cluster_1703915 Cluster_1311376 Cluster_1687234 Cluster_0612452 Cluster_0394022 Cluster_0971945 Cluster_1354191 Cluster_1713435 Cluster_1518991 Cluster_1354192 Cluster_1354188 Cluster_0821880 Cluster_0094050 Cluster_1217967 Cluster_0130157 Cluster_1354189 EC:3.1.1.3 Cluster_0689939 Cluster_0766354 Cluster_0560165 Cluster_0770765 Cluster_0410901 Cluster_0410901 EC:6.2.1.3 EC:6.2.1.3 Cluster_1456102 Cluster_1207787 EC:2.7.7.58 Cluster_0363503 Cluster_0034877 Cluster_0675648 Cluster_1513823 Cluster_0024235 Cluster_1354190 Cluster_1266233 Cluster_0876017 Cluster_1901646 Cluster_0319746 Cluster_1476216 Cluster_1301631 Cluster_1553219,NRP Polyketide,Yes
BGC0000186,Cluster_0091575 Cluster_1764395 Cluster_1465054 EC:2.7.7.89 Cluster_1448647 Cluster_0567111 Cluster_1739985 EC:2.3.3.10 Cluster_0947447 Cluster_1736527 EC:6.2.1.3 EC:2.3.1.193 Cluster_0242179 Cluster_0775749 Cluster_1191625 Cluster_1514715 EC:6.4.1.2 Cluster_1293823 Cluster_1825974,NRP Polyketide,Yes
BGC0000306,EC:6.2.1.3 Cluster_1044407 Cluster_1434241 Cluster_1199471 EC:1.13.11.27 EC:1.1.3.15 EC:2.6.1.103 Cluster_0422403 EC:1.6.5.3,NRP,Yes
BGC0000667,Cluster_1553363 EC:4.2.3.9 Cluster_1170456 Cluster_0089494,Terpene,Yes
BGC0001865,Cluster_1422415 Cluster_1553363 Cluster_1422416 Cluster_1801594 Cluster_0711757 Cluster_1422417 Cluster_1422418 Cluster_1170456 Cluster_1104875 Cluster_0604739 Cluster_1052945 Cluster_0013685 Cluster_1104880 Cluster_0643386 Cluster_1851900 Cluster_0853915,Polyketide,Yes
BGC0001008,EC:2.7.7.24 Cluster_1869715 EC:1.1.1.1 Cluster_0393170 EC:1.14.13.29 EC:5.1.3.2 Cluster_0849393 Cluster_1021965 Cluster_1779957 Cluster_1873024 Cluster_0133392 Cluster_1516797 EC:6.2.1.43 Cluster_1514898 Cluster_1910999 Cluster_1450921 Cluster_1044407 Cluster_1790457 Cluster_1809265 Cluster_0944667 Cluster_0364959 Cluster_1736174 Cluster_1869715 Cluster_1352116 Cluster_1747296 EC:4.3.1.3 Cluster_0031642 Cluster_0646520 EC:2.1.1.104 Cluster_0066261 Cluster_1249187 Cluster_0276372 Cluster_1900613 Cluster_1013303 Cluster_0234613 Cluster_1102874 Cluster_1349926 Cluster_0277420 Cluster_1159173 Cluster_1719468 Cluster_1464558 Cluster_1228712 Cluster_1228712,Polyketide,Yes
BGC0002249,Cluster_0115410 Cluster_0115409,Polyketide,Yes
BGC0000215,Cluster_0456024 Cluster_1403632 EC:2.3.1.179 Cluster_0947447 Cluster_1148233 Cluster_0844170 Cluster_0907580,Polyketide,Yes
BGC0000079,Cluster_0881360 Cluster_1681782 Cluster_0553691 Cluster_1354193 EC:3.1.2.14 Cluster_1352573 Cluster_1736174 Cluster_1360142 Cluster_0879159 EC:1.3.1.86 Cluster_0321044 Cluster_0615543 Cluster_1313057 Cluster_0057857 Cluster_1827681 EC:2.3.1.38 EC:2.3.1.94 EC:4.2.1.119 EC:2.4.1.1 EC:2.3.1.94 Cluster_1252149 Cluster_0404444 Cluster_0977199,Polyketide,Yes
BGC0001479,EC:1.1.1.85 EC:4.2.1.33 Cluster_0195804 EC:6.2.1.3 Cluster_1124421 EC:3.6.4.12 Cluster_1124421 Cluster_0364599 Cluster_1616723,NRP,Yes
BGC0000217,EC:1.1.1.362 Cluster_0662321 Cluster_0819229 Cluster_1218646 EC:2.3.1.179 Cluster_0947447 Cluster_0455485 Cluster_1831569 EC:2.1.1.197,Polyketide,Yes
BGC0000794,Cluster_1530812 Cluster_0179916 Cluster_0313458 Cluster_1862092 Cluster_0289633 EC:3.6.3.40 Cluster_0407091 Cluster_1183358 EC:2.7.7.24 Cluster_0839379 EC:4.2.1.46 EC:1.1.1.133 Cluster_1670464 Cluster_0517355 Cluster_0215837,Saccharide,Yes
BGC0000651,EC:3.6.4.12 Cluster_1218978 Cluster_1354194 Cluster_1249184 Cluster_0468050 EC:1.17.7.3 Cluster_1276590 Cluster_1303564 Cluster_0819229 Cluster_1267855 EC:2.1.1.237 Cluster_1809265 Cluster_0786272 Cluster_0976396 Cluster_0791269 Cluster_1836926 Cluster_1809265 Cluster_1646197 Cluster_1206000 EC:3.6.3.28 Cluster_1731254 Cluster_1903238 Cluster_0242130 Cluster_0451180 Cluster_0942706 Cluster_0118493 Cluster_0038809,Terpene,Yes
BGC0001843,Cluster_0410901 EC:3.6.3.44 EC:6.2.1.3 EC:6.2.1.3,NRP,Yes
