ID,sentence,labels,isBGC
BGC0000723,Cluster_1607358 Cluster_1224465 Cluster_0813968 Cluster_0117419 Cluster_1784525 Cluster_0365966 EC:2.7.7.27 EC:4.2.3.152 Cluster_0630752 EC:2.5.1.135 Cluster_1015574 Cluster_0705606 EC:3.1.3.101 Cluster_1123166 Cluster_1456679 EC:2.4.1.338 Cluster_1154856 Cluster_1542529 Cluster_1086315 Cluster_0895737 Cluster_1848699 Cluster_1630209,Other Saccharide,Yes
BGC0000588,Cluster_1336552 Cluster_0317442 Cluster_1603858 Cluster_1590873 Cluster_0496713 EC:3.6.3.42 Cluster_0861392 Cluster_1547535 Cluster_0012127 Cluster_0989068 Cluster_1152426,RiPP,Yes
BGC0001701,Cluster_1139482 Cluster_0403031 Cluster_1507856 Cluster_1656315 Cluster_0970700 Cluster_0214596 Cluster_1142073 Cluster_1142073 Cluster_1142073 Cluster_1142073 Cluster_0970700 Cluster_0214596 Cluster_0762004 Cluster_0091623 Cluster_1090234,RiPP,Yes
BGC0001490,Cluster_0548835 Cluster_0375941 Cluster_1607359 Cluster_0295373 Cluster_0548835 Cluster_1607360 EC:1.6.5.3 Cluster_1779391,Other,Yes
BGC0000640,Cluster_0786272 EC:5.3.3.2 Cluster_0178474 EC:1.3.99.31 Cluster_0791130 Cluster_0510046,Terpene,Yes
BGC0001510,Cluster_0611981 Cluster_1539341 Cluster_1658378 Cluster_0281755 Cluster_0089494 Cluster_1610903 Cluster_1343192 Cluster_1371088 Cluster_0075567 EC:2.3.1.79 Cluster_1123659 Cluster_1503632 Cluster_1540199,Other,Yes
BGC0002376,EC:1.14.13.9 Cluster_1013484 Cluster_1759752 EC:4.1.2.56 EC:4.1.99.20 Cluster_1722574 Cluster_0947470 Cluster_0357128 Cluster_0738615 Cluster_1564772 Cluster_0749415 Cluster_1607361 Cluster_1613058 Cluster_0103827 Cluster_1669331 Cluster_0321044 Cluster_1514715 EC:2.7.8.7 Cluster_1792704 Cluster_0843394 Cluster_0447189 EC:3.4.11.5 Cluster_1465054 EC:6.1.1.15 EC:2.3.1.38 EC:2.2.1.2 Cluster_1794220 Cluster_1898339 Cluster_1264015 Cluster_1736174 Cluster_0207207 Cluster_0791422 Cluster_1516797 Cluster_1465054 Cluster_1151472 Cluster_1695464 Cluster_0681335 Cluster_0512516 Cluster_0284193 Cluster_1044407 Cluster_0179892 Cluster_1326948 Cluster_1352573 Cluster_0933800 Cluster_1207787 Cluster_1042624 Cluster_0316656 Cluster_1889680 Cluster_0033313 Cluster_0368722 Cluster_1044407 Cluster_1809265,Polyketide,Yes
BGC0000509,Cluster_0939242 Cluster_0349490 Cluster_0410901 Cluster_1020818 Cluster_0088170 Cluster_0415330 Cluster_1090234 Cluster_1369099 Cluster_1449530 Cluster_1369099 Cluster_0137106,RiPP,Yes
BGC0001017,Cluster_1169463 Cluster_0451180 EC:1.1.1.95 Cluster_1616723 EC:2.1.1.197 Cluster_1190184 Cluster_0033958 EC:2.1.1.77 EC:6.2.1.3 Cluster_1818146 EC:6.2.1.3 Cluster_0299484 Cluster_0527711 Cluster_0039437 Cluster_1484716 Cluster_0026378 Cluster_1607362,NRP Polyketide,Yes
BGC0001342,Cluster_0906884 Cluster_0981880 Cluster_1426523 Cluster_1870608 Cluster_1549848 Cluster_1863392 Cluster_1268874 Cluster_0683557 Cluster_1580074 Cluster_1541567 Cluster_1361771 Cluster_1465054 Cluster_1555084 Cluster_0779982 EC:2.7.7.59 Cluster_1758769,NRP Polyketide,Yes
BGC0002344,EC:1.1.3.15 EC:1.13.11.27 EC:2.6.1.103 Cluster_0671527 EC:4.2.1.17 EC:1.13.11.80 Cluster_1760642 EC:2.3.1.74 Cluster_0290524 Cluster_1586630 EC:2.1.1.77 Cluster_0292378 Cluster_1507506 Cluster_0743555 Cluster_0895117 EC:2.7.13.3 Cluster_0410206 Cluster_0410901 Cluster_0632071 Cluster_0031642 EC:6.1.1.7 Cluster_1366176 Cluster_1199471 Cluster_1044407 Cluster_1809265 Cluster_1044407 Cluster_1044407 Cluster_1747296 EC:2.4.1.310 Cluster_1355139 Cluster_0738109 Cluster_0163600 Cluster_0052113 Cluster_0165805 Cluster_1013303 Cluster_0321044,NRP,Yes
BGC0002214,Cluster_0375941 Cluster_1607365 Cluster_1704736 Cluster_0761494 Cluster_0375941 Cluster_0142559 Cluster_0375941 EC:2.1.1.77 Cluster_1607364 Cluster_1607363 Cluster_0375941 Cluster_1704736 Cluster_0761494,Polyketide,Yes
BGC0000905,Cluster_0410944 Cluster_0556801 EC:2.5.1.30 Cluster_1683486 Cluster_1339903 Cluster_0220918 EC:1.2.1.70 EC:2.5.1.61 EC:2.1.1.107 Cluster_0923561 EC:4.2.1.24 Cluster_0710061 Cluster_1720650 Cluster_1720650 EC:5.4.3.8 EC:1.6.5.3 Cluster_1831243,Other,Yes
BGC0001403,EC:1.1.1.67 Cluster_0459089 Cluster_0705532 Cluster_1758358 Cluster_0757921 Cluster_1797757 Cluster_1187943 Cluster_1073396 EC:2.5.1.18 Cluster_1339804 Cluster_0604739 EC:2.3.1.94 Cluster_1200714 Cluster_0641043,Polyketide,Yes
BGC0001019,Cluster_0034481 Cluster_1207787 Cluster_1516797 Cluster_1159173 Cluster_1159173 Cluster_1159173 Cluster_1121937 Cluster_0033958 Cluster_0983199 EC:6.2.1.3 EC:6.2.1.3,NRP Polyketide,Yes
BGC0000781,Cluster_1381865 Cluster_1385590 Cluster_0648942 EC:1.1.1.22 EC:5.1.3.2 Cluster_1381866 Cluster_0565961 Cluster_1763057 EC:6.3.5.4 Cluster_0594759 Cluster_0697456 EC:5.1.3.2 Cluster_1491166 Cluster_0734852,Saccharide,Yes
BGC0002353,Cluster_0384131 Cluster_0856054 Cluster_1044407 Cluster_0642397 Cluster_1381867 Cluster_0096064 Cluster_1018479 Cluster_0144626 Cluster_0461104 Cluster_1116155 Cluster_0856054 Cluster_1819588 Cluster_0617775 Cluster_1809265 EC:2.1.1.222 Cluster_0115063 Cluster_1303564 EC:2.1.1.106 Cluster_0089494 EC:2.6.1.9 Cluster_0942706 Cluster_1021202 Cluster_0615543,RiPP,Yes
BGC0000707,Cluster_1190633 Cluster_1073391 EC:2.6.1.19 Cluster_0398541 Cluster_0227329 Cluster_1735675 Cluster_1073390 Cluster_1649406 Cluster_0999192,Saccharide,Yes
BGC0001874,EC:1.21.99.1 Cluster_0431146 EC:3.1.4.4,NRP Polyketide,Yes
BGC0002545,Cluster_0236337 Cluster_1170764 Cluster_1021670 Cluster_1149837 Cluster_1142732 Cluster_1218320 Cluster_0470041 Cluster_0853930 Cluster_1189305 Cluster_0760447 Cluster_0853930 Cluster_0616194 EC:3.6.3.25 Cluster_1789428 Cluster_0088660 Cluster_0171177 Cluster_1073393 Cluster_1073392 Cluster_0617969 Cluster_0105435 Cluster_0234613 Cluster_0853932 Cluster_1898339 Cluster_1228712 Cluster_1464558 Cluster_1719468 Cluster_1159173 Cluster_0277420 Cluster_0702102 Cluster_1907312 Cluster_0750400,Polyketide,Yes
BGC0000791,EC:2.7.7.9 EC:4.2.1.46 EC:2.7.7.24 EC:5.3.2.3 Cluster_1548655 Cluster_0250382 Cluster_1021965 Cluster_0804236 Cluster_1880342 Cluster_1087271 Cluster_0972645 Cluster_0372249 EC:1.1.1.44,Saccharide,Yes
BGC0002329,Cluster_0264961 Cluster_1224699 Cluster_0172813 Cluster_0307841 EC:2.7.7.59 Cluster_0913309 Cluster_0969645 Cluster_0817382 EC:3.6.3.44 Cluster_0803731 Cluster_1237581 Cluster_1228335 Cluster_1207787 Cluster_1199471 EC:1.2.1.46,NRP,Yes
BGC0002736,Cluster_1852520 Cluster_1662171,Terpene,Yes
BGC0002464,Cluster_1555096 Cluster_1662788 Cluster_1040619 Cluster_0814267 Cluster_0378724 Cluster_1390226 Cluster_1438998 Cluster_0469508,Other,Yes
BGC0000951,Cluster_1436605 Cluster_0919043 Cluster_0420071 Cluster_1598095 Cluster_1161265 Cluster_1390689 Cluster_1697416 Cluster_0418877 Cluster_1352116 Cluster_1199471 Cluster_0240933 Cluster_1124421 Cluster_1003258 Cluster_1731469 EC:6.2.1.3 Cluster_0436945 Cluster_0992736 Cluster_0847155 Cluster_1819092 Cluster_1096697 Cluster_1264015 Cluster_1359596,NRP,Yes
BGC0001236,Cluster_0947447 Cluster_0031642 Cluster_1555084 Cluster_0223573 Cluster_0616194 EC:2.3.1.179 Cluster_0321044 Cluster_0879159 Cluster_1658632 Cluster_1207787 EC:2.3.1.180 Cluster_1809265 Cluster_0130736 EC:6.3.5.4 Cluster_1552782 Cluster_1693539 EC:1.1.1.53,Polyketide,Yes
BGC0002648,Cluster_0242179 Cluster_0282909 Cluster_0502203 Cluster_0880550 Cluster_0669792 Cluster_1266359,Polyketide,Yes
BGC0000570,Cluster_0535010 Cluster_0677742 Cluster_0551750 Cluster_0619704,RiPP,Yes
BGC0001211,Cluster_0320466 Cluster_1555096 EC:6.2.1.3 Cluster_1199471 Cluster_0631099 Cluster_1270508 Cluster_1723866 Cluster_1424939 Cluster_0620867 Cluster_0264961,NRP,Yes
BGC0002605,Cluster_1747296 Cluster_0172536 Cluster_1616021 Cluster_1704211 Cluster_1516797,NRP Polyketide,Yes
BGC0001027,Cluster_1484797 Cluster_1662788 EC:3.1.1.81 EC:2.3.1.165 Cluster_0103942 EC:6.2.1.3 Cluster_1366176 Cluster_0864917,NRP Polyketide,Yes
BGC0001969,Cluster_1780452 Cluster_1616021 Cluster_1662171,Terpene,Yes
BGC0002347,EC:6.2.1.3 Cluster_1662456 Cluster_0351926 Cluster_1914201 Cluster_0641043 EC:2.1.1.6 EC:2.1.1.33 Cluster_1809265 Cluster_1809265 Cluster_1044407,Alkaloid,Yes
BGC0000485,Cluster_0792359 Cluster_1331882 Cluster_0792358,RiPP,Yes
BGC0000649,EC:6.2.1.3 Cluster_0242130 EC:1.3.99.29 EC:2.5.1.32 Cluster_0713092 Cluster_1631768 EC:2.1.1.197 Cluster_1794590,Terpene,Yes
BGC0000293,EC:6.1.1.5 Cluster_0431146 Cluster_1835753,NRP,Yes
BGC0002498,EC:1.1.1.18 Cluster_0579125 EC:3.6.3.17 Cluster_1173927 Cluster_1173162 EC:2.7.1.4 Cluster_0297907 Cluster_0149373 Cluster_0257405 EC:1.2.1.27 Cluster_0586671 Cluster_1419133 Cluster_1531743 Cluster_1148235 EC:3.1.2.14 Cluster_0321044 Cluster_0659041 Cluster_0497380 Cluster_1773617 Cluster_0202649 Cluster_1465054 EC:2.3.1.111 EC:2.2.1.2 EC:2.3.1.94 Cluster_1465054 EC:2.7.7.42 EC:2.3.1.94 Cluster_1465054 EC:2.3.1.94 EC:2.3.1.94 Cluster_0676373 Cluster_0852218 Cluster_1419196 Cluster_0952704 Cluster_1710229 Cluster_1427797 Cluster_1490640 Cluster_0372249 Cluster_1758525 Cluster_1691323 Cluster_0470094 Cluster_1691323 Cluster_1326948 Cluster_1206000 EC:3.6.3.17 Cluster_1207787 Cluster_0265579 Cluster_1608216 Cluster_0321044,Other,Yes
BGC0001224,Cluster_1371088 Cluster_1220887 EC:1.4.3.23 EC:1.21.98.2 Cluster_1044407 Cluster_0351173,Other,Yes
BGC0001597,Cluster_1417880 Cluster_0792360 Cluster_0230495 Cluster_0792362 EC:2.7.8.7 Cluster_1514715 EC:3.1.2.14 Cluster_1793384 Cluster_1480757 EC:4.2.1.46 EC:6.4.1.3 EC:2.3.1.180 EC:1.1.1.157 EC:5.1.3.13 Cluster_1021965 Cluster_1326948 Cluster_1794220 Cluster_1264015 Cluster_0886620 Cluster_0819229 EC:1.3.1.86 Cluster_1555084 Cluster_0681335 EC:3.4.11.5 Cluster_1576656 Cluster_0805133 Cluster_1555084 Cluster_1555084 Cluster_0318766 Cluster_1736174 Cluster_1039357 Cluster_0321044 EC:6.2.1.26 EC:3.4.21.88 Cluster_0792361 Cluster_0792363,Polyketide,Yes
BGC0000173,Cluster_1371374 Cluster_1381868 Cluster_1809265 Cluster_0649441 Cluster_0008689 Cluster_0947447 EC:2.3.3.10 Cluster_1465054 Cluster_1275743 Cluster_0879957 EC:2.1.1.77 Cluster_0242179 Cluster_0567111 Cluster_0451180,Polyketide,Yes
BGC0002318,Cluster_0126437 Cluster_0726836 Cluster_0189279 Cluster_0782912 Cluster_1831243 Cluster_1184931 Cluster_0659041,RiPP,Yes
BGC0000431,Cluster_1736174 Cluster_1362912 Cluster_1493207 Cluster_1043094 EC:4.3.2.1 EC:6.3.4.5 Cluster_1435960 Cluster_0592153 Cluster_1051960 EC:2.6.1.11 EC:2.7.2.8 EC:2.3.1.1 EC:1.2.1.38 Cluster_1125707 Cluster_0926831 Cluster_0436945 EC:3.1.2.14 Cluster_1199471 Cluster_0907429 EC:2.7.13.3 Cluster_0742456 Cluster_0322603,NRP,Yes
BGC0001297,Cluster_1536197 EC:3.6.3.17 Cluster_1340712 EC:1.1.1.100 Cluster_1657300 Cluster_1445537 Cluster_0284223 Cluster_1458311 Cluster_0476844 Cluster_0947447 Cluster_0947447 Cluster_1427548 Cluster_1773780 Cluster_0682022 Cluster_0048590 Cluster_0292887 Cluster_0791422 Cluster_1485282 Cluster_0436945 EC:1.1.1.47 Cluster_1207787 Cluster_1124421 Cluster_1366176 Cluster_1704211 Cluster_1809265 Cluster_0284193 Cluster_0067121 Cluster_0211479 Cluster_1808334 Cluster_0954312 Cluster_0377193 Cluster_0739784 Cluster_0947447 Cluster_1458311 Cluster_0303071 Cluster_1501678 Cluster_1199471 Cluster_0445709 Cluster_0659041 Cluster_1184931,NRP,Yes
BGC0000366,Cluster_0823261 EC:6.3.1.5 Cluster_1520559 Cluster_0496416 Cluster_1254983 Cluster_1381870 Cluster_0692571 Cluster_1381869 Cluster_1124421 Cluster_0618865 Cluster_1199471 Cluster_1328459 Cluster_0817382 Cluster_0620867 Cluster_0620867 EC:6.2.1.3 EC:6.2.1.3 EC:1.14.13.59,NRP,Yes
BGC0000266,Cluster_0230495 EC:1.1.1.100 Cluster_0738974 Cluster_0966815 Cluster_1532176 Cluster_0966815 Cluster_0966815 Cluster_0966815 Cluster_1422424 Cluster_1397860 EC:6.3.5.4 EC:3.6.4.12 Cluster_0907580 Cluster_1403632 EC:2.3.1.179 Cluster_0947447 Cluster_0714518 Cluster_1563710 EC:1.1.1.100 Cluster_0862041 Cluster_1196837 EC:1.14.15.15 Cluster_0952415 Cluster_1700351 Cluster_0677350,Polyketide,Yes
BGC0002346,Cluster_0608720 Cluster_1831243 Cluster_1586624 Cluster_1553843 Cluster_0659041 Cluster_1645774 Cluster_0667778 Cluster_0820569 Cluster_0617362 EC:3.6.3.17 Cluster_0187819,RiPP,Yes
BGC0000871,Cluster_0608121 EC:6.2.1.3 Cluster_1195700 Cluster_0085482 Cluster_1429656,Other,Yes
BGC0001384,Cluster_0524701 Cluster_0740724 Cluster_1457571 Cluster_1072311 Cluster_1192257 Cluster_0759862 Cluster_0207207 Cluster_1514163 Cluster_0966815 Cluster_0907580 EC:2.3.1.179 EC:2.3.1.179 Cluster_0714518 EC:1.1.1.100 Cluster_0662321 Cluster_0966815 Cluster_1192257 Cluster_1910999 Cluster_0805133 EC:5.1.3.13 Cluster_0805133 Cluster_0882919 EC:4.2.1.46 Cluster_1579119 Cluster_1021965 Cluster_0750702 Cluster_0716432 Cluster_0390833 Cluster_0010015 Cluster_1872105 EC:6.4.1.3 Cluster_0224797 Cluster_0230495 Cluster_0705695 Cluster_0970700 EC:1.2.7.3,Polyketide,Yes
BGC0002458,Cluster_0193811 Cluster_0033891 Cluster_0968728,NRP,Yes
BGC0000469,Cluster_1807164 Cluster_1789088 Cluster_1453098 EC:3.6.3.28 Cluster_0792582 Cluster_0282493 Cluster_1373178 Cluster_0652876 Cluster_1058411 Cluster_1381871 Cluster_1577550 EC:3.6.1.66 EC:2.7.7.56 Cluster_1011568 Cluster_1871872 Cluster_1731254 Cluster_1298789 Cluster_1598110 Cluster_1381872 Cluster_1262370 Cluster_1298789 Cluster_1598111 Cluster_0204462 Cluster_1044407 Cluster_1298789 Cluster_1707507 EC:3.4.11.1 EC:2.7.1.193 EC:3.1.26.11 Cluster_1681449 EC:2.5.1.47 Cluster_0442422 Cluster_0897689,RiPP,Yes
BGC0001159,Cluster_0354928 Cluster_1784701 Cluster_1787479 Cluster_1419379 Cluster_1349926 EC:6.2.1.3 Cluster_1313057 Cluster_0671527 Cluster_1333747 Cluster_0779982 Cluster_1465054 Cluster_0277434 Cluster_1207787 Cluster_1333747 Cluster_1333747 Cluster_0172522 Cluster_0172522 EC:3.6.3.25 Cluster_1356346 Cluster_1747296 Cluster_0893692 EC:1.2.7.3 Cluster_1267178 Cluster_1048164 Cluster_0571726,NRP Polyketide,Yes
BGC0001852,Cluster_0010015 EC:2.6.1.106 EC:2.1.1.234 Cluster_0225358 EC:3.1.26.5 Cluster_1714433 Cluster_1579119 Cluster_0714518 EC:2.1.1.234 Cluster_0629862 Cluster_0393170 EC:2.4.1.327 EC:1.1.3.45 Cluster_0805133 Cluster_0750702 Cluster_1021202 EC:2.1.1.292 EC:3.1.1.95 Cluster_1095917 EC:5.5.1.23 Cluster_1218646 EC:2.3.1.179 Cluster_0947447 Cluster_0819229 Cluster_0662321 EC:2.4.1.327 EC:1.1.1.362 Cluster_0616194 EC:3.6.3.25 Cluster_1681430 Cluster_0944500 EC:2.4.1.327 EC:1.14.13.20 Cluster_0451181 Cluster_0616194 Cluster_1910999 Cluster_1693722 Cluster_1081185 EC:2.1.1.297 EC:5.1.3.13 Cluster_0390833 Cluster_1669331,Polyketide Saccharide,Yes
BGC0000136,Cluster_1198284 Cluster_0398075 Cluster_1845293 Cluster_1639761 Cluster_1353559 Cluster_1499441 Cluster_0230491 Cluster_0230491 Cluster_0556026 Cluster_1839000 Cluster_0990860 Cluster_0845130 Cluster_0193259 Cluster_1202160 Cluster_0010015 Cluster_0010015 Cluster_1408440 Cluster_0846009 Cluster_0846009 Cluster_1044407 EC:6.2.1.3 Cluster_1465054 EC:2.3.1.94 EC:2.3.1.94 EC:2.3.1.94 Cluster_1281899 Cluster_0439585 EC:4.2.3.4 Cluster_1616016 Cluster_1073496 EC:4.2.1.144 Cluster_1348452 Cluster_1794670 EC:2.7.1.179 Cluster_1690299 Cluster_0886620 Cluster_0549477 Cluster_1593178 Cluster_1480994 Cluster_1044407 Cluster_1044407 Cluster_1021965 Cluster_0805133 Cluster_0839379 Cluster_0839379 Cluster_1161265 Cluster_1161265 Cluster_0010015 Cluster_0799206 Cluster_1361771 Cluster_0390833 Cluster_1579099 Cluster_1312168 EC:3.1.2.14 Cluster_1044407 EC:2.1.1.33 Cluster_0931692 Cluster_0765365 Cluster_1044407 EC:4.2.1.10 Cluster_1149399 Cluster_0907426 Cluster_0152144 Cluster_0907425,Polyketide,Yes
BGC0002656,EC:1.4.4.2 Cluster_0565537 Cluster_1352091 EC:6.3.2.2 Cluster_0809431 Cluster_0933639 Cluster_1134068 Cluster_0757642 Cluster_0078706 Cluster_1381873 Cluster_1699144 Cluster_1533039 Cluster_0358812 Cluster_0692956 Cluster_0554161 Cluster_0074328 Cluster_0229435 EC:3.6.3.24 Cluster_0582477 Cluster_1374596 Cluster_0156497 Cluster_0154637 Cluster_0321216 Cluster_0126389 EC:3.6.3.17 Cluster_0580307 Cluster_0103885 Cluster_1810164 Cluster_0895570,Polyketide,Yes
BGC0002204,Cluster_1658632 Cluster_1048409 Cluster_1852520 EC:2.1.1.77 Cluster_0698425 Cluster_1698075 Cluster_0459530 Cluster_0272898 Cluster_0896762 Cluster_0907430 Cluster_1787700,Polyketide NRP,Yes
BGC0000756,Cluster_1549710 Cluster_1831379 Cluster_1405764 Cluster_1228732 EC:1.1.1.22 Cluster_0234483,Saccharide,Yes
BGC0000554,Cluster_1504871 Cluster_0225899 Cluster_0820569 Cluster_0710989 EC:3.6.3.44,RiPP,Yes
BGC0000073,EC:2.3.1.94 EC:4.2.1.136 Cluster_1465054 Cluster_1465054 Cluster_1465054 EC:2.3.1.111 EC:2.3.1.94 Cluster_1044407 Cluster_1809265,Polyketide,Yes
BGC0001341,Cluster_1821912 Cluster_1554538 Cluster_0836435 EC:6.2.1.3 EC:6.2.1.3,NRP,Yes
BGC0000223,Cluster_0560281 Cluster_0666286 Cluster_0261484 Cluster_1352573 Cluster_0966815 Cluster_0966815 Cluster_0662321 Cluster_0819229 Cluster_1164644 Cluster_0947447 EC:2.3.1.179 Cluster_0907580 Cluster_0106506 Cluster_0970700 Cluster_0736561 Cluster_0966815 Cluster_0675891 Cluster_1865959 Cluster_1518583 Cluster_1796116 Cluster_0966815 Cluster_1722574 Cluster_0641043 Cluster_0554996 Cluster_0199343 Cluster_0321234 Cluster_0819229 Cluster_0966815 Cluster_1121201 Cluster_1137053 EC:3.5.1.42 Cluster_0551216 Cluster_0193811 EC:3.5.1.4 Cluster_1391344 Cluster_0719664 Cluster_0551142 Cluster_0970700 Cluster_0172525 EC:2.7.13.3 Cluster_0330554 Cluster_1652667 Cluster_0510929 Cluster_0510929 Cluster_0283822 Cluster_1747296 EC:2.3.1.79 Cluster_0350895 Cluster_1456679 Cluster_0330554 Cluster_0172524 Cluster_0401020 Cluster_0642961 Cluster_0415564 Cluster_1349319 Cluster_1144551 Cluster_1730288 Cluster_0293520 Cluster_0172523 Cluster_0742395 Cluster_1023422 Cluster_0340706 Cluster_0311439 Cluster_1218866 Cluster_0193576,Polyketide,Yes
BGC0002586,Cluster_0907431 Cluster_1903189 Cluster_1415601 Cluster_1074744 Cluster_0132577 Cluster_0272886 Cluster_0272885 Cluster_0907432 Cluster_0748738 Cluster_0276139 Cluster_0907433 Cluster_0907434 Cluster_1537355,RiPP,Yes
BGC0000334,Cluster_0678393 Cluster_1843416 Cluster_1592764 Cluster_1882766 Cluster_0375383 Cluster_1340467 Cluster_0710552 Cluster_0843884 EC:6.2.1.3 Cluster_1096697 EC:5.2.1.8 EC:3.6.3.44 Cluster_0421823 Cluster_1435783 EC:2.1.1.33 Cluster_1395779 Cluster_1780452 Cluster_1842633 Cluster_0019081 Cluster_0115388,NRP,Yes
BGC0001937,Cluster_1055107 Cluster_0951584 Cluster_0056295 Cluster_1585325 Cluster_0650173 Cluster_1269586 Cluster_1083880 Cluster_0787595 Cluster_0846382 Cluster_0039517 Cluster_1381874,Other,Yes
BGC0000479,Cluster_1255688 Cluster_1830047 Cluster_0493105 Cluster_1085769 Cluster_0828240 Cluster_0569733 Cluster_0395119 Cluster_1674978 Cluster_1674978 Cluster_1674978 Cluster_1674978 Cluster_0788981 Cluster_1342519 Cluster_0589550 Cluster_1336333 Cluster_1674978 Cluster_0366025 Cluster_0633436 Cluster_1387154 Cluster_1830041 Cluster_0568378 Cluster_1610954 Cluster_0493105,RiPP,Yes
BGC0000761,EC:3.1.3.25 Cluster_0254523 Cluster_0214355 Cluster_1209230 Cluster_1078006 Cluster_1524719 Cluster_0543535 Cluster_0261108 Cluster_1398728 Cluster_0971221 Cluster_1527889 Cluster_0502571 Cluster_1608527 Cluster_1089673 Cluster_0527766 Cluster_1190633 Cluster_1793620 Cluster_1324523 EC:2.7.7.13 Cluster_1171765 EC:5.1.3.2 EC:2.7.7.9 Cluster_0658979 Cluster_0678798,Saccharide,Yes
BGC0002309,Cluster_0242130 Cluster_0710990 Cluster_0710991 Cluster_0779599,Terpene,Yes
BGC0001255,Cluster_0019083 EC:3.1.1.4 Cluster_0272898 Cluster_0099605 Cluster_0641043 Cluster_0024373 Cluster_1782906 Cluster_0021055 Cluster_1339793 Cluster_1852520 Cluster_0019082,NRP Polyketide,Yes
BGC0001143,Cluster_0453545 Cluster_0746980 Cluster_1197614 Cluster_0618865 Cluster_0230495 Cluster_1722574 Cluster_1102874 EC:2.3.2.27 Cluster_1180561 Cluster_0246073 Cluster_0271387 Cluster_0592631 Cluster_1818561 Cluster_0230495 EC:2.3.1.244,Polyketide,Yes
BGC0000157,Cluster_0041051 Cluster_0540139 Cluster_0749513 Cluster_1278512 Cluster_0041535 Cluster_1222549 Cluster_0474661 EC:1.1.1.95 Cluster_1465054 EC:2.5.1.129 Cluster_1083880 EC:1.3.1.86 Cluster_0072831 Cluster_0038637,Polyketide,Yes
BGC0000946,Cluster_0909348 Cluster_0657968 Cluster_0107119 Cluster_0657968 Cluster_0681335,Other,Yes
BGC0002012,Cluster_0661470 Cluster_1686159 EC:3.1.3.15 Cluster_0580182 Cluster_1244733 Cluster_1698652 EC:2.5.1.19 Cluster_1258430 Cluster_0295355 Cluster_0966815 Cluster_0022025 Cluster_1361771 Cluster_1044407 EC:2.7.11.1 Cluster_1192257 Cluster_0970700 Cluster_0764918 EC:2.3.1.179 Cluster_0947447 Cluster_1164644 EC:1.1.1.100 Cluster_0662321 Cluster_1465857 Cluster_1596080 Cluster_1396068 Cluster_0411054 Cluster_1076625 Cluster_1685136,Polyketide,Yes
BGC0001566,EC:6.2.1.3 Cluster_0293508 Cluster_1205967 Cluster_1159173 Cluster_0947447 EC:2.3.3.10 Cluster_0410718 Cluster_1159173 Cluster_0152797 Cluster_1822826 Cluster_0923550 Cluster_0196669 Cluster_1857756 Cluster_1145220 Cluster_0710992 Cluster_1236607,Polyketide,Yes
BGC0000876,Cluster_1537543 Cluster_0440532 Cluster_1044407 EC:2.4.2.9 Cluster_1011689 EC:2.6.1.9 Cluster_1695464 Cluster_1151472,Other,Yes
BGC0001356,Cluster_0733619 Cluster_0327154 Cluster_1852936 Cluster_0425951 Cluster_1016473,RiPP,Yes
BGC0000527,Cluster_0691530 Cluster_0970700 Cluster_1139482 Cluster_0255622 Cluster_0742102 Cluster_0470758 Cluster_0300408 Cluster_0508027 Cluster_0820569 Cluster_0410901,RiPP,Yes
BGC0001346,Cluster_0385013 Cluster_1645182 Cluster_1124421 EC:6.2.1.16 EC:6.2.1.3 Cluster_1238146 Cluster_1841688 Cluster_1645182,NRP,Yes
BGC0000907,Cluster_0792364 Cluster_1192257 Cluster_1653936 Cluster_0121026 Cluster_1906734 Cluster_0057857 Cluster_1514710 Cluster_1690299 Cluster_0392446 Cluster_1001865 Cluster_1006225 Cluster_1793702 Cluster_0723012 Cluster_0912875 Cluster_0398541 Cluster_0078526 Cluster_0439024 Cluster_0900666 Cluster_0882919 EC:2.6.1.87 Cluster_0182474 Cluster_1514709 Cluster_0121030 Cluster_0121035 Cluster_0652297 Cluster_0897649 Cluster_1135729 Cluster_1653799 Cluster_1903238 Cluster_1297677 Cluster_1169071 Cluster_0770121 Cluster_1524129,Other,Yes
BGC0000506,Cluster_0415330 Cluster_0091623 Cluster_1090234 Cluster_1142073 Cluster_1791257 EC:3.6.3.17 Cluster_0403031 Cluster_1507856 Cluster_0970700 EC:2.7.13.3 Cluster_1309200,RiPP,Yes
BGC0002385,Cluster_1379754 Cluster_0808040 Cluster_1821912 Cluster_1809265 Cluster_1902102 EC:2.1.1.77 EC:2.7.7.89 EC:2.6.1.16 Cluster_0205687 Cluster_1465054 Cluster_0242179 EC:2.3.1.39 Cluster_1324949 Cluster_1739985 Cluster_0567111 Cluster_0335848 Cluster_0947447 Cluster_0649441 EC:1.1.1.30 Cluster_0480667 Cluster_0757921,Polyketide,Yes
BGC0002496,Cluster_1195056 Cluster_0174027 Cluster_0731528 EC:1.1.1.100 Cluster_0866292 EC:6.1.1.2 Cluster_0226488 Cluster_0090996 EC:1.1.1.14 Cluster_1507506 Cluster_0050314 Cluster_0915798 Cluster_0038080 Cluster_1786262,NRP,Yes
